FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 -2.8822 15.2088 21.2327 22.7533 43.6123 49.8203 36.0638 32.8795 15.3668 19.6554 8.67062 -0.6169 31.0892 4.94457 8.80503 0.44419 16.6201 17.5961 37.2008 70.3859 105.584 17.2388 22.1694 21.4365 21.5485 20.1484 20.6252 14.9145
 -3.4039 16.1762  20.702 23.3468 45.3914 49.7796 39.3035 36.7342 14.9674 21.0192 7.52085 -1.2559 31.9885  2.6677 10.4225 2.01111 17.3626   18.84 37.5581 55.4536 101.954 16.1986 22.1608 21.4566 21.5468 20.1103  20.592 14.9145
 -3.8053 16.9817 20.4971 23.5979 47.3232 48.2256 41.5541 38.9282 13.2855 21.1191 7.02831 -2.0099 32.8317 0.09749 11.1421 2.26376 18.1879 20.0959 37.2051 39.0739 96.6418 14.8941 22.1404 21.4905 21.5328 20.0876 20.5582 14.9145
 -4.0856 17.6515 20.5242 23.5951 49.0841 45.4159 42.7498 39.3238 10.4091 19.8835 7.02844  -2.737 33.5462 -2.5307 11.0249  1.2275 19.0711 21.2947 36.1603 21.2917 88.5977 13.5062 22.0979 21.5277 21.5123 20.0799 20.5281 14.9145
 -4.2946  18.274 20.6516 23.4764 50.2732 41.6793 42.8049 37.9218 6.47073 17.3581  7.2315 -3.2549 33.9712 -4.9547 10.0975 -0.9711 19.9896 22.3779 34.4442 3.26156 77.2544 12.2167 22.0193 21.5618 21.4919 20.0875 20.5052 14.9145
 -4.5202 18.9447 20.7709  23.365 50.5175 37.3385 41.6702 34.8431 1.66826 13.6863 7.32309 -3.4113 33.9368 -6.9516 8.38645 -4.1511 20.9318  23.305 32.0773 -14.718 62.2289 11.1803  21.898 21.5941 21.4724 20.1123 20.4917 14.9145
 -4.8389 19.7316 20.8345 23.3223 49.5979 32.6533 39.4241 30.2877  -3.694  9.0838 7.05969 -3.1445 33.3865 -8.4433 6.00762 -8.1238 21.9033 24.0686 29.1041 -33.508 43.9048 10.5235 21.7393 21.6273 21.4493  20.154 20.4884 14.9145
 -5.2876 20.6577 20.8644 23.3283 47.5376 27.7824 36.3049  24.475 -9.2194 3.79938 6.33609 -2.5018 32.4444  -9.519 3.22146 -12.735 22.9254 24.6939 25.6001 -52.778 24.6505 10.3289 21.5572 21.6594 21.4208 20.2056 20.4948 14.9145
 -5.8814 21.6873 20.9368 23.2973 44.6059    22.8 32.6659 17.6187 -14.483 -1.9016 5.20664 -1.6123 31.3613 -10.324 0.40084 -17.846 24.0215 25.2214  21.665 -69.452 8.27868 10.6096 21.3633 21.6847 21.3918  20.258 20.5109 14.9145
  -6.639 22.7481 21.1416 23.1285 41.2348  17.769 28.8908 9.95178 -19.097 -7.7287 3.84643 -0.6257 30.3922 -10.919 -2.0628 -23.266 25.1965 25.7054 17.4277 -80.174 -3.3504 11.3089 21.1626 21.6998 21.3687 20.3067 20.5379 14.9145
 -7.5739 23.7686 21.5286  22.764 37.8885 12.7996 25.3108 1.74465 -22.752 -13.385 2.47463  0.3329 29.7233 -11.266  -3.858 -28.716 26.4127 26.2133 13.0563 -84.883 -12.427 12.3232 20.9614 21.7056 21.3521 20.3519 20.5756 14.9145
 -8.6459 24.6819 22.0838 22.2101 34.9324 8.04945 22.1419  -6.721 -25.273 -18.638 1.29966 1.17345 29.4684 -11.322 -4.8301 -33.909 27.5838 26.8028  8.7453 -86.543 -22.646 13.5409 20.7735 21.7058 21.3373 20.3932 20.6195 14.9145
 -9.7332 25.4239 22.7517 21.5146 32.5543 3.69256 19.4456 -15.189 -26.668 -23.397 0.50105  1.8483  29.668 -11.105 -5.0183 -38.635 28.6014 27.4818 4.67835  -87.29 -35.221 14.8648 20.6147 21.7035 21.3228 20.4287 20.6621 14.9145
 -10.675 25.9627 23.4715 20.7372 30.7657 -0.1044 17.1308 -23.436 -27.137 -27.698 0.20766   2.357 30.2846 -10.677 -4.6352 -42.774 29.3651  28.182 0.99917 -86.103 -48.599 16.1926 20.4918 21.6997 21.3137 20.4567 20.6978 14.9145
 -11.335 26.3226 24.1913 19.9352 29.4579 -3.1961 15.0084 -31.255 -27.001  -31.61 0.47443 2.73548 31.2297 -10.088 -3.9974 -46.241 29.8051 28.7759 -2.1753 -81.141 -61.964 17.4094 20.3994 21.6956 21.3159 20.4781 20.7258 14.9145
 -11.627 26.5645 24.8646 19.1658 28.4697 -5.4871 12.8857 -38.456 -26.588 -35.153 1.28768 3.03143 32.4053 -9.3432 -3.4281 -48.967 29.8977 29.1374 -4.7139 -73.419 -77.386 18.4252 20.3309 21.6953 21.3278 20.4955  20.748 14.9145
 -11.488  26.764 25.4419 18.4946 27.6296 -6.9677 10.6415 -44.869 -26.145  -38.28 2.57518 3.29533 33.7124 -8.3777 -3.1768 -50.925  29.681 29.2151  -6.438 -66.784 -97.239 19.1945 20.2838 21.7033 21.3395 20.5107  20.765 14.9145
 -10.856 27.0133 25.8762 17.9902 26.7769 -7.7117 8.25017  -50.32 -25.807 -40.881 4.20169 3.58128 35.0285 -7.0725  -3.378 -52.116 29.2533  29.073 -7.1343 -64.167 -120.11 19.6922 20.2579  21.717 21.3423 20.5217  20.777 14.9145
 -9.7124 27.4141 26.1448 17.6975 25.7914 -7.8328 5.76874 -54.593 -25.592 -42.765  5.9933 3.92462 36.2232 -5.3494 -4.0333 -52.505 28.7358 28.8712 -6.6191 -64.925 -140.35 19.8885 20.2515 21.7265 21.3397 20.5239 20.7879 14.9145
 -8.1307 28.0719 26.2698 17.6072 24.6214 -7.4441 3.30401 -57.441 -25.413  -43.68 7.80468 4.32142 37.2186 -3.2724 -5.0169 -51.991 28.2384 28.8121 -4.8026 -66.416 -151.62 19.7583 20.2596 21.7234 21.3437 20.5154 20.8034 14.9145
 -6.2658   29.09 26.3286 17.6391 23.2857 -6.6593 0.97558 -58.645 -25.112 -43.383 9.58186 4.72801 38.0294 -1.0651  -6.124 -50.447 27.8497 29.0822 -1.7116 -67.194 -150.31 19.3308 20.2788 21.7089 21.3616 20.4977 20.8257 14.9145
 -4.2848 30.5347 26.4427 17.6549 21.8447 -5.6099 -1.1138 -58.112 -24.503 -41.742 11.3688 5.06791 38.7444 0.96548 -7.1338 -47.801 27.6416 29.8029 2.52215 -67.901 -136.13 18.7313 20.3116 21.6899 21.3888 20.4725 20.8496 14.9145
 -2.3131 32.3938 26.7332  17.514 20.3668 -4.4266 -2.8953 -55.925 -23.421 -38.777  13.252 5.25276 39.4907 2.55278 -7.8383  -44.08 27.6705  31.001 7.68714 -69.407 -110.51 18.1566 20.3648 21.6706 21.4148 20.4401 20.8659 14.9145
 -0.4303 34.5798 27.2598 17.1422 18.8987 -3.1945 -4.3396 -52.319 -21.759 -34.639 15.2814 5.22444 40.4035 3.56953 -8.0483 -39.415 27.9478 32.5957 13.5154 -70.627 -74.962 17.7965 20.4429 21.6495 21.4358 20.4025 20.8676 14.9145
 1.31774 36.9772 27.9859 16.5605  17.446   -1.93 -5.4545 -47.624 -19.495 -29.559 17.4277 5.00734 41.5765 4.07309  -7.632 -34.016 28.4117 34.4073 19.7072 -68.853 -31.822 17.7521 20.5454 21.6238 21.4562 20.3652  20.855 14.9145
 2.93543 39.4766 28.7988 15.8622 15.9812   -0.59 -6.2473 -42.195 -16.692 -23.805 19.6108 4.72741 43.0288 4.30374 -6.5618 -28.146 28.9507 36.2075   25.97 -62.253 14.1429 18.0017 20.6707 21.5963 21.4797 20.3367  20.835 14.9145
 4.49656 41.9873 29.5561 15.1725 14.4792 0.90516 -6.6594 -36.374  -13.48 -17.653 21.7627 4.57475 44.7201 4.62263 -4.9041  -22.08 29.4562 37.7983  32.063 -51.886 56.6918 18.4417  20.816 21.5734 21.5036 20.3235 20.8154 14.9145
  6.1129 44.4535 30.1162 14.6272 12.9575 2.64422 -6.5381 -30.438 -10.012 -11.377 23.8555  4.7379 46.5703 5.38694 -2.7675  -16.07 29.8512 39.0704 37.8275  -41.15 91.2652 18.9661 20.9698 21.5582 21.5233 20.3265 20.8008 14.9145
 7.85357 46.8357 30.3594 14.3541 11.5077 4.69757 -5.6788  -24.58 -6.4383 -5.2453 25.8753  5.3253 48.4767 6.80226 -0.2557 -10.316 30.0682 40.0083 43.1698 -32.766 116.674  19.527 21.1131 21.5464 21.5391  20.342 20.7931 14.9145
 9.67964 49.0523 30.2234 14.4353 10.3053 7.08616 -3.9048 -18.909 -2.9077  0.4978 27.7979 6.30829 50.3677 8.83055 2.54732 -4.9611 30.0244 40.6606 48.0059 -26.526 134.013 20.1531 21.2286 21.5301 21.5546 20.3664  20.792 14.9145
 11.4544 50.9585 29.7433 14.8578 9.58753 9.74843 -1.1257  -13.49 0.41306  5.6632  29.595 7.52986 52.2366 11.2136 5.55593 -0.1062 29.6417 41.1094 52.2171 -20.501 144.809 20.9146 21.3127 21.5044 21.5695 20.3963 20.7955 14.9145
 13.0145  52.368 29.0525 15.5023 9.59917 12.5277 2.64271 -8.3788 3.31984 10.1021 31.2333 8.75924 54.0875 13.5739 8.64861 4.14929 28.8905 41.4432 55.6426 -13.933 150.072 21.8623 21.3762 21.4714  21.578 20.4277 20.8003 14.9145
 14.2345  53.081 28.3205  16.201  10.512 15.2045  7.2728 -3.6544  5.5687 13.6715 32.6481 9.75674 55.8698 15.5184 11.6444 7.67678 27.8008 41.7222 58.1056 -8.1258 150.442 23.0031 21.4346 21.4358 21.5754 20.4567 20.8013 14.9145
 15.0422 52.9368 27.6694 16.8263 12.3587 17.5732 12.5412 0.60611 6.91179  16.267 33.7308 10.3361  57.486 16.7422 14.3168 10.3715 26.4272 41.9483   59.47 -4.1362 147.006 24.3067 21.4973 21.3983 21.5649 20.4808 20.7923 14.9144
 15.3865 51.8886 27.1199 17.3515 15.0123  19.529 18.1784 4.37952 7.17528 17.9044 34.3426 10.4096 58.8218 17.1313 16.4405 12.2498 24.8257 42.0723 59.7112 -0.6249  141.35 25.7062 21.5626 21.3554 21.5559 20.5003 20.7693 14.9144
 15.2106 50.0301 26.5866 17.8555 18.2078 21.1026  23.919 7.72457 6.32462 18.7518 34.3393 9.99298 59.7461 16.7901 17.8338 13.4875  23.069 42.0405 58.9529 4.98043 134.656 27.0973 21.6231 21.3074 21.5534 20.5167 20.7326 14.9144
   14.47 47.5508 25.9221 18.4776 21.5982 22.4092 29.5217 10.7534 4.46792 19.0704 33.5986 9.16433 60.1139 15.9524 18.3792 14.3624 21.2715 41.8416 57.4505 13.5445 127.226 28.3493   21.67 21.2618 21.5517 20.5305 20.6867 14.9144
 13.1696 44.6642 24.9861 19.3539 24.8337 23.5638 34.7624 13.5812 1.81599 19.1203 32.0371 8.01209 59.8078 14.8434 18.0386 15.1545 19.5955 41.5258  55.534  23.233 118.967 29.3387 21.6979 21.2275 21.5424 20.5386 20.6384 14.9144
 11.3536 41.5516 23.6982  20.572 27.6346 24.6366 39.4244 16.3052 -1.3497 19.1125 29.6322 6.60106 58.8083 13.6044 16.8752 16.0823 18.2191 41.1857 53.5218 31.7246 110.468  29.993 21.7094 21.2072  21.525 20.5366 20.5938 14.9144
 9.08399 38.3511 22.0619 22.1426 29.8472 25.6521 43.3136 19.0229 -4.6885 19.2286 26.4737 4.97117 57.2142 12.3251 15.0821 17.3069 17.2939 40.9241 51.6553 38.4477 103.112 30.2981 21.7077 21.1982 21.5079 20.5236 20.5571 14.9144
 6.47434 35.1766 20.1747 23.9771 31.4675 26.5785 46.2997 21.8324 -7.8235 19.6368 22.7989 3.14734 55.1819 11.1044  12.978 18.9378 16.9251 40.8379 50.0806 43.9654 97.8716 30.2764 21.6934 21.1991 21.4982 20.5032 20.5298 14.9144
 3.72245 32.1195 18.2306 25.8829 32.6221 27.3024 48.3441 24.7719 -10.394 20.4504   18.95 1.12814  52.884 10.0536 10.9309 20.9779 17.1653 41.0072 48.8449 47.8353 94.2457  29.983 21.6717 21.2119  21.494 20.4809 20.5098 14.9144
 1.07158 29.2314 16.4891 27.5986 33.5049 27.6413 49.4773 27.7482 -12.131 21.6615 15.2809 -1.1222 50.5164 9.26021 9.23895 23.2667  18.011 41.4786 47.8859 47.9936 90.4352  29.514 21.6554 21.2377 21.4893 20.4608 20.4938 14.9144
 -1.2772  26.517 15.1998 28.8726 34.2722 27.4149 49.7377  30.531 -12.933 23.1111   12.07 -3.6514 48.2714 8.75875 8.02787  25.508  19.392 42.2287 47.0269 42.7235 84.6933  28.995 21.6574 21.2706 21.4827 20.4449 20.4793 14.9144
 -3.2447 23.9537 14.5036 29.5598 34.9377 26.5253  49.122 32.8257 -12.897 24.5308  9.4599 -6.4681 46.2552 8.52573  7.2175 27.3711 21.1552 43.1303 46.0085 32.4588 76.1173 28.5506 21.6821 21.2994 21.4781 20.4339 20.4643 14.9144
  -4.886 21.5383 14.3702 29.6836 35.3517 25.0181 47.5989 34.3907  -12.26 25.6548 7.44923 -9.4845 44.4532  8.4798 6.57689 28.6069  23.094 43.9903 44.5901 18.9389  64.246 28.2647 21.7269 21.3179 21.4762  20.427 20.4468 14.9144
 -6.3237 19.3175 14.6249 29.4122 35.2836 23.0978 45.1674 35.1275 -11.286 26.3252 5.94173 -12.514 42.7895  8.4659 5.83442  29.117 25.0379 44.6499 42.6668 3.11259  48.758 28.1545 21.7896 21.3305 21.4698 20.4221 20.4271 14.9145
 -7.6673 17.3666  15.034 28.9763 34.5265 21.0715 41.8865 35.0824 -10.194 26.5163 4.80088 -15.338 41.1925 8.27596 4.77209 28.9498 26.9163 45.0494 40.3114 -15.246 30.0675 28.1831 21.8701 21.3454 21.4489 20.4173 20.4104 14.9145
 -8.9809 15.7496 15.3798 28.5962 32.9571 19.2493 37.8573 34.3856 -9.1481 26.3014 3.87398 -17.786 39.6167 7.74073 3.27636 28.2618 28.7345    45.2 37.7209 -35.235 10.5548 28.2846 21.9671 21.3659 21.4097  20.412 20.4044 14.9145
 -10.278 14.5078 15.5019 28.4394 30.5561 17.8568 33.2003 33.1929 -8.2718 25.8133 3.01742 -19.772 38.0463  6.8177 1.35676 27.2744 30.5116 45.1123 35.1214 -53.287 -5.9637 28.3708 22.0702 21.3888 21.3591 20.4073 20.4164 14.9145
 -11.507  13.671 15.3308 28.5832 27.4102 16.9913 28.0535 31.6603  -7.653 25.2164  2.1437 -21.277 36.4988 5.60798 -0.8657 26.2271 32.2542 44.7703 32.7123 -65.634 -17.624 28.3557 22.1596 21.4102  21.309 20.4068 20.4509 14.9145
 -12.549 13.2537 14.9188 28.9853 23.7171  16.621 22.5867 29.9531   -7.31 24.7085 1.26679 -22.346 35.0304  4.3169 -3.1864 25.3496 33.9652  44.168 30.6869 -71.874 -26.606 28.2027 22.2209 21.4303 21.2659 20.4143  20.505 14.9145
 -13.233 13.2401 14.4319 29.4899 19.7771 16.6104 17.0076 28.2501 -7.1675 24.5152 0.51308 -23.094 33.7079 3.17924 -5.3604 24.8465 35.6644 43.3525  29.262 -74.709 -36.585 27.9339 22.2563 21.4518 21.2298 20.4305 20.5666 14.9145
 -13.403 13.5651 14.0814 29.8871  15.929  16.761  11.533 26.7098 -7.0998 24.8425 0.07681 -23.688 32.5321 2.36532 -7.1712 24.8663 37.3911 42.4236  28.639 -76.076 -48.741 27.5878 22.2786 21.4745 21.2035 20.4528 20.6222 14.9145
 -13.012 14.1058 14.0303 30.0049 12.4485 16.8642 6.33702 25.4301  -7.013 25.8151 0.13725 -24.289 31.4095 1.92716 -8.4972 25.4745 39.1601  41.497 28.9127 -74.802 -61.479 27.1701 22.2984 21.4928 21.1957 20.4784 20.6648 14.9145
 -12.159  14.718 14.3352 29.7726 9.48715 16.7645 1.52648 24.4644 -6.8825 27.4519 0.78427 -24.977 30.2374 1.82721 -9.3261 26.6798 40.9133 40.6776 30.0381 -68.942 -73.936 26.6371 22.3195 21.5023 21.2134 20.5052  20.694 14.9145
 -11.042 15.2901 14.9522 29.2213 7.09529 16.4119 -2.8246 23.8895 -6.7095 29.6971 2.00611 -25.736 29.0279 1.99422 -9.7091  28.491 42.5277 40.0717 31.9028 -59.445 -88.138 25.9272  22.348 21.5045  21.254 20.5315 20.7116 14.9145
 -9.8522 15.7585 15.7802 28.4445 5.28131  15.862 -6.6223 23.8331 -6.4657 32.4511 3.75011 -26.497 27.9367 2.34233 -9.7123 30.9222 43.8688   39.79 34.4099 -50.153 -106.43 25.0202 22.3974 21.5045 21.3064 20.5536 20.7203 14.9145
 -8.7113 16.0913 16.6993 27.5608 4.03911 15.2252 -9.7452 24.4183 -6.0993 35.5621 5.97743 -27.187 27.1867 2.78375 -9.3942  33.935 44.8271 39.8948 37.4679  -44.05 -127.43 23.9593 22.4812 21.5029 21.3587 20.5663 20.7238 14.9145
 -7.6592 16.2913 17.5949 26.6874   3.346 14.6293 -12.072 25.7044 -5.5716 38.8383 8.65242 -27.744 26.9857 3.27503 -8.7801  37.416 45.3218 40.3375 40.9302 -40.544 -145.55 22.7984 22.5988 21.4949 21.4069 20.5665 20.7285 14.9145
 -6.6912 16.4123 18.3809 25.9184 3.16357 14.2088 -13.506 27.6799 -4.8739  42.093 11.7109 -28.116 27.4755 3.84196 -7.8344 41.2151 45.3103 40.9559 44.5763 -36.967 -154.65 21.5386 22.7335 21.4756 21.4542 20.5568 20.7401 14.9145
 -5.7836 16.5362 19.0305 25.2939 3.45395 14.0724  -13.98 30.2712 -4.0125 45.1648  15.069  -28.27 28.7153 4.52105 -6.4539 45.1721 44.8008 41.5219 48.1369 -31.866  -151.4 20.1362 22.8669 21.4455 21.5007 20.5458 20.7601 14.9145
 -4.8782 16.7355 19.6138  24.757 4.20692 14.2581 -13.461 33.3424 -2.9895 47.9026 18.6657 -28.224 30.6902 5.27446 -4.4969 49.1096 43.8573 41.8008  51.326 -26.103 -135.86 18.5642 22.9894 21.4112 21.5391 20.5429 20.7847 14.9145
 -3.8768 17.0532 20.2973 24.1459  5.4523 14.7269 -11.948 36.7163 -1.8054 50.1585  22.468 -28.046 33.2927  5.9612 -1.8467 52.8568 42.5905 41.6035 53.8658  -21.08 -109.76 16.8309  23.096 21.3801  21.562 20.5509 20.8093 14.9145
 -2.7109 17.4685 21.2719 23.2628 7.24762 15.4009 -9.4717 40.2278 -0.4707 51.8108 26.4254 -27.842 36.3024 6.38618 1.53957 56.3011 41.1259 40.8241 55.5113 -16.501 -74.695 14.9533 23.1764 21.3565 21.5713 20.5663 20.8333 14.9145
 -1.4324 17.8831 22.6543 21.9803 9.66401 16.2154 -6.0786 43.7783 0.99606 52.7902  30.444 -27.697 39.4522 6.40504 5.63367 59.4095 39.5764 39.4745 56.1041 -10.661 -32.821 12.9581 23.2134 21.3425  21.575 20.5852  20.859 14.9145
  -0.214 18.1736 24.4168 20.3191 12.7692  17.152 -1.8003 47.3544 2.58888 53.0908 34.3989 -27.619 42.5353 5.99583 10.3605 62.2098 38.0431 37.7108  55.658   -2.96 11.4574  10.914 23.1945 21.3405 21.5763 20.6053 20.8858 14.9145
 0.74353 18.2581 26.3774 18.4506 16.5745 18.2326 3.31351 50.9929 4.31539 52.7634  38.139 -27.534 45.4259 5.22008 15.5823 64.7517 36.6273 35.8153 54.4002 4.55874  52.226 8.93322 23.1233 21.3539 21.5712  20.623 20.9073 14.9145
  1.2887 18.1147 28.2695 16.6227 20.9818 19.4831 9.12844 54.7208 6.15597 51.8906 41.4842 -27.364 48.0187 4.13035  21.057 67.0624 35.4284 34.1274 52.7016 8.62449 85.1136 7.14287  23.014 21.3821 21.5555 20.6335 20.9146 14.9145
 1.33947 17.7654 29.8484 15.0658 25.7925 20.9123 15.4072 58.5184  8.0269 50.5739 44.2282   -27.1 50.1952 2.74441 26.4428 69.1341 34.5314 32.9668 50.9295 7.90429 109.019  5.6724 22.8792 21.4164 21.5355 20.6344 20.9048 14.9145
 0.90392 17.2751  30.956 13.9391  30.747 22.5112 21.8371 62.3138 9.77152 48.9249 46.1475 -26.793 51.8141 1.09249 31.3506 70.9386 34.0014 32.5708 49.3217 4.42142 125.053 4.64732  22.724  21.444 21.5245 20.6278 20.8838 14.9145
 0.09357 16.7587  31.529  13.315 35.5405 24.2368 28.0514  65.977 11.1726 47.0305 47.0213 -26.508 52.6868 -0.7643 35.3937 72.4156 33.8738 33.0306 47.9353 1.55105 134.685 4.17213 22.5536 21.4599 21.5288  20.617 20.8603 14.9145
 -0.9125 16.3549 31.5975 13.1737 39.8391 25.9844 33.6529 69.3178 12.0039 44.9154 46.6929   -26.3 52.5936 -2.7742 38.2316 73.4555 34.1433 34.2511 46.6753 0.83843  138.82 4.31111 22.3799 21.4697 21.5407 20.6024 20.8407 14.9145
 -1.9104 16.1851 31.2823 13.4093 43.3156 27.5878 38.2573 72.1024 12.1061 42.5461 45.1483 -26.209 51.3726 -4.9416 39.6241 73.9257 34.7658 35.9831 45.3702 1.18838  137.96 5.06366 22.2175 21.4832  21.547 20.5816 20.8274 14.9145
 -2.7002 16.3171 30.7603 13.8674  45.681 28.8529 41.5363 74.0663 11.4098 39.8478 42.5471  -26.25 49.0204 -7.3334  39.469 73.6988 35.6521 37.8932 43.8249 1.36521 133.059 6.35102 22.0781 21.5044 21.5424 20.5545 20.8201 14.9145
  -3.143 16.7425 30.1992 14.4025 46.7172 29.6137 43.2475 74.9218  9.9081 36.7143 39.1769  -26.42 45.7287 -10.009 37.8056 72.6508 36.6604 39.6245 41.8431 2.29567 125.594 8.04729 21.9676 21.5309 21.5307 20.5274 20.8167 14.9145
 -3.2257 17.3778 29.7029 14.9203 46.3278   29.79 43.2687 74.4038 7.66261  33.039 35.3779 -26.703 41.8587 -12.923   34.81 70.6726 37.6162 40.8551 39.2649  6.0451 116.698 10.0297 21.8871 21.5591 21.5149 20.5102 20.8142 14.9145
 -3.0554 18.1019 29.2946 15.3913 44.5787 29.4058 41.6261 72.3426  4.8363 28.7563 31.4983 -27.071 37.8908 -15.893  30.782 67.6925 38.3524 41.3571 36.0127 13.0239  106.72 12.1979 21.8345 21.5881  21.492 20.5088 20.8108 14.9145
 -2.7865 18.8202 28.9394 15.8315 41.6855 28.5544 38.4797 68.7063 1.67217 23.8673 27.8766  -27.47 34.3336 -18.639 26.0933 63.6992 38.7527 41.0384 32.0984 21.0966 95.7555 14.4664 21.8039 21.6165 21.4581 20.5214 20.8076 14.9145
 -2.5625 19.5004 28.5854 16.2671 37.9514 27.3391 34.0665  63.596  -1.579 18.4445 24.8084 -27.804 31.5971 -20.893 21.1046 58.7632 38.7734 39.9439 27.5868 27.8404 84.7729 16.7619 21.7857 21.6384 21.4171 20.5413 20.8067 14.9145
 -2.4957  20.157 28.1897 16.7216 33.6852 25.8192 28.6348 57.2044 -4.7253 12.6048 22.5007 -27.945  29.904 -22.509 16.0948 53.0338 38.4403 38.2238 22.5617 32.7818  75.719 19.0214 21.7659 21.6463 21.3787 20.5619 20.8086 14.9145
 -2.6391 20.8402 27.7173 17.2252 29.1458 23.9849 22.4071 49.7655 -7.6558 6.47022 21.0452 -27.746 29.2948 -23.521 11.2224 46.7094 37.8402 36.0923 17.1259 36.6939 70.1198 21.1704 21.7303 21.6386 21.3486 20.5782 20.8112 14.9145
 -2.9427 21.6535 27.1512 17.8008 24.5284 21.7551 15.5739 41.5142  -10.33 0.14586 20.4361 -27.076 29.6706  -24.12 6.52223  39.996 37.0976  33.784 11.4127 39.3104 67.6997  23.112 21.6729 21.6214 21.3253 20.5871 20.8117 14.9145
  -3.246 22.7556 26.5327 18.4156 19.9845 18.9913 8.30205 32.6642 -12.767 -6.2896  20.611 -25.868 30.8291 -24.557 1.93715 33.0606 36.3459 31.5192   5.595 38.6512 66.3917 24.7471 21.5978 21.6028 21.3043 20.5879 20.8079 14.9145
 -3.3403 24.2989 25.9902 18.9459 15.6557  15.564 0.76056 23.4231 -15.015  -12.77 21.4843 -24.163 32.5189  -25.04 -2.6107 26.0131 35.7102  29.487 -0.1043 33.1067 63.8599 25.9817 21.5147 21.5866 21.2853 20.5827 20.7994 14.9145
 -3.0561 26.3365 25.7165    19.2 11.6863 11.4507 -6.8426 14.0337  -17.11 -19.209 22.9718 -22.139 34.5141 -25.696 -7.1452 18.9263 35.2924 27.8266 -5.4235 23.3792 58.6142 26.7084 21.4306 21.5747 21.2709 20.5764 20.7878 14.9145
 -2.3188  28.784 25.8967 18.9909  8.1964  6.7856 -14.245 4.79144 -19.036 -25.485 24.9989 -20.075 36.6305 -26.595 -11.604 11.8651 35.1494 26.6031   -10.1 11.5378  49.794 26.8187 21.3488 21.5727 21.2601 20.5739 20.7755 14.9145
 -1.1463 31.4597 26.6277 18.2189 5.25479 1.83747 -21.149 -3.9702 -20.721 -31.444 27.4916 -18.262 38.6915 -27.779 -15.851  4.9028 35.2698 25.7948  -13.91 -1.3939 36.8689 26.2605 21.2767 21.5904 21.2442 20.5768 20.7642 14.9145
 0.40583 34.1661 27.8846 16.9057 2.89001 -3.0454 -27.244 -11.901 -22.052 -36.922 30.3737 -16.921 40.5481 -29.258 -19.708 -1.8727 35.5736 25.3061 -16.692 -16.011 20.1798  25.074 21.2307 21.6337 21.2144 20.5824 20.7556 14.9145
 2.27563 36.7478 29.5484 15.1705 1.13481 -7.4853  -32.23 -18.652 -22.908 -41.765 33.5565 -16.152  42.154 -31.004 -22.979  -8.347 35.9463 25.0073 -18.346 -32.092 2.12215 23.3651 21.2262 21.6976  21.172 20.5893 20.7523 14.9145
  4.3644 39.0938 31.4411 13.1969 0.05898 -11.112 -35.838 -23.905 -23.177 -45.845 36.9199  -15.92 43.5744 -32.957 -25.467 -14.369 36.2817 24.7945 -18.825 -46.758  -13.42 21.2341 21.2616 21.7667 21.1266 20.5988 20.7554 14.9145
 6.51077 41.1213 33.3224 11.2309 -0.2571   -13.6 -37.887 -27.412 -22.794 -49.068 40.2998 -16.071 44.9075 -35.014 -27.031 -19.769  36.495 24.6325 -18.135 -56.773  -24.49 18.7214 21.3185 21.8261 21.0833  20.612 20.7635 14.9145
 8.52656 42.7674  34.898 9.56943 0.21904 -14.719 -38.325  -29.03 -21.771 -51.402 43.4957 -16.383 46.2247 -37.059 -27.626 -24.414   36.51 24.5563 -16.334 -62.088 -33.166 15.8184 21.3808 21.8688 21.0376 20.6282 20.7741 14.9145
 10.2775 43.9934 35.8909  8.4913 1.44358 -14.385 -37.236 -28.763 -20.172 -52.896  46.311  -16.66 47.5621 -39.033 -27.305 -28.252  36.266 24.6492 -13.508  -65.59 -43.026 12.5328 21.4457 21.8951 20.9831 20.6462 20.7856 14.9145
 11.7278 44.7902  36.126 8.17782 3.30087 -12.691 -34.811   -26.8 -18.075 -53.671 48.5859 -16.797 48.9125 -40.939 -26.173 -31.338 35.7441 25.0081 -9.7652 -69.235 -55.161  8.9397 21.5171 21.9071 20.9222 20.6671 20.7976 14.9145
 12.8847 45.1667 35.5602 8.68445 5.61715 -9.9063 -31.298 -23.489 -15.529 -53.849 50.1749 -16.802 50.2008 -42.748 -24.328  -33.79 34.9722 25.7055 -5.2508 -71.692 -67.894 5.19993 21.5903 21.9033 20.8685 20.6935 20.8112 14.9145
 13.7101 45.1343 34.2689 9.94635 8.18709 -6.4042 -26.937 -19.252 -12.523 -53.479 50.9237 -16.742 51.2725   -44.3 -21.826 -35.715 34.0222 26.7698 -0.1555 -70.637 -80.291 1.59048   21.65 21.8815  20.835 20.7274 20.8284 14.9145
 14.1187 44.7138 32.4226 11.7918 10.8014 -2.5759 -21.933 -14.499 -9.0018 -52.547 50.6913 -16.675 51.9286 -45.332  -18.71 -37.182 32.9955 28.1815 5.31063 -66.363 -94.312 -1.4698 21.6836 21.8458 20.8227 20.7684 20.8505 14.9145
