FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 -96.476 -105.48 47.1191 -10.811  36.198 128.635 66.4378  86.456 -63.516 -8.9775 -92.754 -13.512 -116.93 -33.821 -102.59 -46.268 -20.228 135.044 85.0258 97.1777 -6.9795 10.9335 23.2834 20.7787 20.8051  20.643 21.5223 14.7972
 -117.36 -132.94 50.0536 -13.756 21.3786 112.637 40.2901 61.3064 -87.231  -30.75 -103.04 -29.272 -146.15  -63.61 -134.24 -74.119 -21.854 116.206 59.1447 81.7545 -7.6437 10.8006 23.0681 20.8027 20.7735 20.6291 21.4886 14.7987
 -139.17 -161.62 53.4863 -17.249 3.49297 90.0911 9.92535 31.2768 -114.03 -56.816 -115.38 -48.933 -178.96 -99.386 -169.46 -107.29 -21.129 94.3365  29.016   61.65  -6.773 10.3358 22.7839  20.837  20.747 20.6215 21.4517 14.8002
 -160.21 -189.23  57.166 -21.051 -17.609 60.5943   -24.1 -3.1314 -143.12 -86.697 -129.83 -72.225 -213.93 -140.04 -206.75 -144.57  -16.79 70.0201 -4.9917 40.0149 -7.2694 9.62408 22.4418 20.8873 20.7213 20.6185   21.41 14.8017
  -178.2  -212.6 60.7099 -24.792  -41.77 24.6508 -60.549 -40.651 -173.08 -119.28 -146.27 -98.342 -248.75 -183.34 -243.69 -183.59 -7.5807 44.2366 -41.835 21.2887 -9.3447 8.77438 22.0662 20.9506 20.6962 20.6148 21.3651 14.8031
  -190.5 -228.05 63.5144  -27.87 -68.366  -15.89 -97.431 -79.046 -201.77 -152.53 -164.34  -125.8 -280.25 -225.74 -276.92 -220.65 7.41178 18.4446 -79.697 9.48261 -10.438 7.89222 21.6843 21.0166 20.6769 20.6041 21.3202 14.8046
 -194.56 -231.85 64.7139 -29.407 -96.092 -57.496 -131.97 -114.99  -226.2 -183.31 -183.27 -152.29 -304.63 -262.46 -302.28 -250.82 28.3188 -5.3407  -115.9 5.68358 -8.9333 7.07751 21.3254 21.0762 20.6653 20.5837 21.2767  14.806
 -188.56 -221.19 63.2932 -28.356 -122.74 -94.994 -160.64 -144.21 -242.67 -207.36 -201.72 -174.78 -317.98  -287.9  -315.3 -268.47 54.0895 -24.575 -146.93 7.07383 -6.5561 6.42107 21.0289 21.1268 20.6558 20.5552 21.2335 14.8074
 -172.01  -195.2 58.4126 -23.846 -145.13 -122.28 -179.46 -162.02 -247.19  -219.9  -217.6  -189.8 -316.93 -296.73 -312.02 -268.44 82.3026 -36.448 -168.72 8.39512 -6.0865 5.98353 20.8442 21.1666 20.6424 20.5223 21.1921 14.8088
 -146.33  -155.8 49.8469 -15.617 -159.42 -133.62 -184.65 -164.25 -236.37 -216.61  -228.1 -194.02  -299.4 -285.07 -289.94 -247.42  109.33 -38.447 -177.38  5.3621 -7.6044 5.76388 20.8129 21.1891 20.6281 20.4892 21.1593 14.8101
    -115 -107.95  38.292 -4.3181  -161.9 -125.24 -173.72 -148.42 -208.53 -195.02 -230.05 -184.96 -264.95 -251.51 -248.96    -205 130.908 -29.169  -170.2 -2.9115 -8.4273 5.69919 20.9478 21.1874 20.6259 20.4608 21.1439 14.8115
 -83.178 -59.019  25.349 8.51506 -150.31 -96.648 -146.74  -115.1 -164.95 -155.82 -220.96 -161.99 -215.18 -197.68 -191.97 -144.36 143.048 -9.1713 -146.99 -14.939 -6.8409  5.7245 21.2255 21.1635  20.647 20.4424  21.152 14.8128
 -56.907 -17.673 13.1816 20.7813 -125.18 -51.311 -107.44 -68.665 -110.68 -103.77 -200.43 -127.27 -154.29 -128.74 -125.42 -72.731  143.07  18.489 -111.08 -29.546 -4.4983 5.82243 21.5979 21.1289 20.6898 20.4372 21.1829 14.8141
 -42.058 7.76037 3.93106 30.3628 -90.495 3.70953 -63.158  -17.16 -54.361 -47.414 -171.01 -86.093 -89.565 -53.593  -59.26 -0.8961  130.45 48.4776 -69.349 -46.914 -4.1394  6.0096 22.0047 21.0986 20.7393 20.4423 21.2294 14.8154
 -43.028 11.2382 -0.9632 35.7831 -53.061 59.2632 -23.465 29.4286 -6.3646 2.80987 -138.04 -45.828 -30.953 16.2003 -5.2378 58.9522 107.168 74.3666 -30.754  -67.09 -5.8343 6.31368 22.3816 21.0816 20.7803 20.4484 21.2806 14.8167
 -61.353 -9.1432  -1.208  36.672 -20.713  106.33 2.52456 61.7833 24.1032 37.3963 -107.96 -13.883  11.212 69.0678 26.3727 96.4499 77.2769 90.4039 -3.9239 -88.224 -6.9189  6.7573 22.6658  21.078 20.8104 20.4465 21.3274  14.818
 -94.799 -50.318 2.44004 33.7142 -0.1307  138.04 8.75351 73.6985 31.6127 50.3002   -86.2 4.47562 29.3004 96.4259 29.8762  105.58 45.7645 93.0487  5.2238  -107.1 -5.7225 7.32885 22.8048 21.0837 20.8371 20.4354 21.3645 14.8192
 -137.73 -105.09  8.6931 28.1447 4.78888 150.763 -6.4396 63.2561 15.5388 39.9905 -75.609 7.34353 20.5229 94.4779 5.46601 85.5045 17.1888 81.5811 -5.3431 -121.11 -3.9615 7.98541 22.7718 21.0973 20.8632 20.4216 21.3875 14.8204
  -182.8  -164.3 16.2698 21.2003 -6.6288 144.133 -40.724 32.4503  -20.59 8.99892 -76.229 -3.9403 -12.785 64.4771 -41.547 40.1459 -5.2636 57.7197 -34.095 -128.92 -4.4511 8.69038 22.5759 21.1188 20.8818 20.4117 21.3924 14.8217
 -223.09 -219.36 24.1999 13.8152 -32.424 120.334 -89.291 -14.221 -70.843 -37.538 -86.061 -25.914 -64.354 11.8519 -102.92 -23.126 -20.048 24.6844 -77.232 -129.63 -7.3363 9.41111 22.2527 21.1451 20.8849 20.4063  21.378 14.8229
 -253.63 -263.89 31.8841 6.57157  -69.03 83.1269 -146.46 -71.293 -128.74 -93.581  -102.1 -54.339 -125.83  -55.38  -169.9 -95.478  -27.03 -13.806 -130.08 -122.22 -10.011 10.0909  21.844 21.1682 20.8733 20.4012 21.3502  14.824
 -271.88 -294.31 39.0113 -0.2139 -112.22 36.9832 -206.77 -133.38  -188.4  -153.4 -121.18 -85.158 -188.71 -128.38 -234.82 -168.46 -27.054 -54.272 -187.98 -106.01 -10.823 10.6764 21.3846 21.1802 20.8562 20.3943  21.321 14.8252
 -277.42 -309.57 45.4536 -6.3934 -157.79 -13.526 -265.48 -195.67 -244.95  -212.1 -140.44 -114.97 -245.89 -198.95 -291.92  -235.1 -21.507 -93.843 -246.75 -82.146 -11.436 11.1752 20.9063 21.1795  20.843 20.3864 21.3013 14.8264
 -271.35 -310.45 51.1864 -11.921 -201.94 -64.158 -318.72 -254.14 -294.56 -265.76  -157.5 -141.17 -292.54 -260.45 -337.55 -290.27 -11.994 -130.35 -302.72 -54.721 -14.502 11.6678 20.4413  21.172 20.8361 20.3786 21.2957 14.8275
 -255.62  -298.9 56.2218 -16.795 -241.47 -111.28 -363.62 -305.61 -334.47 -311.45 -170.52 -161.93 -326.11 -308.23 -369.99 -330.79  -0.132 -162.28  -352.8 -29.337 -19.853 12.2675 20.0199 21.1652 20.8319 20.3691 21.3023 14.8286
 -232.53 -277.45 60.5519 -20.997 -273.88 -152.06 -398.37 -347.74 -362.89 -347.22 -178.13 -176.08 -345.72 -339.63 -388.99  -355.3 12.5588 -188.69 -394.61 -9.4053 -24.369 13.0701 19.6694 21.1608 20.8302  20.355 21.3182 14.8297
 -204.45 -248.81 64.1154 -24.458 -297.54 -184.53 -422.29 -379.01 -379.05 -371.97 -179.51  -183.1  -351.5 -353.82 -395.15  -363.9 24.7395 -209.14  -426.6 5.76832 -25.642 14.1053 19.4123 21.1547 20.8371 20.3362 21.3437 14.8308
 -173.49  -215.6 66.7854 -27.034 -311.71 -207.62 -435.62 -398.77 -383.14 -385.46 -174.35 -182.95 -344.09 -351.36 -389.47 -357.86 35.3304 -223.55 -448.13 18.6225 -24.312 15.3165 19.2667 21.1449 20.8581 20.3162   21.38 14.8319
 -141.47 -180.15 68.3736 -28.522 -316.55 -221.12 -439.14 -407.11 -376.16 -388.21 -162.96 -176.11 -324.46 -333.99 -373.13 -339.23  43.571 -232.13 -459.35 29.6319 -21.883 16.5885 19.2437 21.1331 20.8906 20.2989 21.4249  14.833
 -109.84 -144.34 68.6653 -28.703 -312.99 -225.56 -433.91 -404.79 -359.72 -381.35 -146.12  -163.4 -293.93 -304.28 -347.47 -310.64 49.0454 -235.24 -460.93 36.8579 -17.537  17.786 19.3443 21.1203  20.926  20.286 21.4721  14.834
 -79.673 -109.66 67.4794 -27.393 -302.42 -221.98 -420.98  -393.1 -335.74 -366.39 -124.99 -145.91 -254.37  -265.4 -314.13 -275.01 51.6651 -233.45 -453.74 39.0541 -8.8424 18.7713 19.5572 21.1042 20.9601  20.279 21.5137 14.8351
 -51.703 -77.112 64.7234 -24.503 -286.52 -211.77 -401.43 -373.61  -306.3 -345.01 -100.93 -124.83 -208.29  -220.7 -275.14 -235.14 51.6182  -227.4 -438.72 37.7734 4.38279 19.4287 19.8591 21.0819 20.9967 20.2801 21.5433 14.8361
 -26.364 -47.322 60.4334 -20.076 -266.97 -196.39 -376.39 -348.01 -273.39 -318.84  -75.38 -101.36 -158.61 -173.26 -232.81 -193.49 49.3096 -217.83 -416.83 35.3418 18.1734 19.6855 20.2217 21.0562 21.0403 20.2917 21.5594 14.8371
 -3.8253 -20.579  54.797 -14.307 -245.28 -177.29 -347.08 -317.94 -238.77 -289.36 -49.652 -76.636 -108.22 -125.72 -189.41 -152.04 45.2867 -205.41 -389.15  31.467 27.0522 19.5078 20.6176 21.0343 21.0884 20.3134 21.5644 14.8381
 15.9424 3.04162 48.1406 -7.5352 -222.71 -155.82 -314.77 -284.92 -203.97 -257.89 -24.877  -51.69 -59.629 -80.136 -146.94  -112.3 40.1354 -190.79 -356.86 23.0903 28.2468 18.9024 21.0223 21.0216 21.1337 20.3403 21.5627 14.8391
  33.096 23.5766 40.8877 -0.1956  -200.2 -133.21 -280.72 -250.33 -170.13 -225.58 -1.9224 -27.443 -14.756  -38.07 -107.02 -75.365 34.3781 -174.54 -321.21 7.78862 23.5728 17.9213 21.4137 21.0161 21.1726 20.3654 21.5576 14.8401
 47.8445  41.104 33.5033 7.24289 -178.39 -110.49 -246.03 -215.38 -138.06 -193.34 18.6255 -4.6724 25.1128 -0.5578 -70.714  -41.93 28.4239 -157.18 -283.44   -13.6 17.5832 16.6567  21.771 21.0108 21.2076 20.3848 21.5496  14.841
 60.4083 55.7369 26.4408 14.3306  -157.6 -88.501 -211.59 -181.05 -108.17 -161.82 36.4816 16.0296  59.324 31.8446 -38.559   -12.3 22.5742 -139.19  -244.7 -38.039 13.3366 15.2322 22.0792 21.0024 21.2394 20.3991 21.5373  14.842
 71.0322 67.6489 20.0991 20.6719 -137.94 -67.868 -178.12  -148.1 -80.591 -131.52 51.6622 34.2942 87.7892 58.9902 -10.628  13.489 17.0442 -121.03 -206.02 -62.903 10.0544 13.7785  22.334  20.993 21.2642 20.4105  21.521 14.8429
 80.0211 77.1025  14.789 25.9548 -119.41 -49.029 -146.14 -117.09 -55.309 -102.79 64.4367 49.9819 110.847 81.0483  13.324 35.5814  11.976 -103.14 -168.28 -86.681  5.5049 12.3856 22.5387 20.9845 21.2784 20.4195 21.5032 14.8438
 87.7452 84.4469 10.7054 29.9827  -101.9 -32.228 -116.01  -88.38 -32.207 -75.895 75.2324 63.1622 129.075 98.4223 33.7327  54.251 7.43465 -85.933 -132.19 -107.83 -0.1377 11.0758 22.6962 20.9729 21.2866 20.4243 21.4865 14.8448
 94.5919 90.0923 7.90571 32.6976 -85.325 -17.519 -87.986  -62.18 -11.127 -50.989 84.5237  74.068 143.151 111.693 51.1316 69.8733 3.40885 -69.777 -98.303 -124.53 -4.1371  9.8214 22.8028 20.9516 21.3001 20.4239 21.4729 14.8457
 100.895 94.4743 6.31227 34.1808 -69.598 -4.7851 -62.201 -38.541 8.10219 -28.129 92.7355 83.0463 153.777 121.581   66.08 82.8993 -0.1609 -54.939 -67.015 -135.63 -4.8477 8.58642 22.8527 20.9191 21.3277 20.4192 21.4653 14.8465
 106.893  98.019 5.75014 34.6209 -54.671 6.22649 -38.691 -17.386 25.6643 -7.2765 100.186 90.5062 161.656 128.881 79.1194 93.8171 -3.3413 -41.576 -38.545 -140.98 -4.0524  7.3698 22.8457 20.8831 21.3683  20.412 21.4668 14.8474
  112.73 101.111 6.00161 34.2595 -40.499  15.838 -17.402 1.43912 41.7359 11.6541 107.062 96.8682 167.485 134.361 90.7363 103.085 -6.1833 -29.732 -12.958 -140.73 -4.6371 6.20768  22.794 20.8533 21.4119 20.4038 21.4795 14.8483
 118.465 104.042 6.84297 33.3452 -27.036 24.3757 1.77961  18.112 56.4624  28.739 113.411 102.507 171.904  138.62 101.331 111.062 -8.7225 -19.365 9.78007  -135.1 -6.8032 5.13648 22.7242 20.8323 21.4507 20.3938 21.5034 14.8491
 124.077 106.972 8.05742 32.1087 -14.261 32.1236 18.9779 32.7876 69.9462 44.0295 119.159 107.707 175.406 142.017 111.203 117.979 -10.991 -10.372 29.7413 -125.12 -7.9844 4.16578 22.6601 20.8159 21.4862 20.3797 21.5355   14.85
 129.471 109.944 9.44295 30.7536 -2.1859  39.301 34.3269 45.5932 82.2616 57.5753 124.151 112.648 178.304 144.723 120.568 123.932  -13.03 -2.6037 47.0259 -113.04 -6.5648 3.27913 22.6091 20.8004 21.5215 20.3589 21.5691 14.8508
 134.487 112.936 10.8307 29.4454 9.15463 46.0625 47.9936 56.6486 93.4906 69.4587 128.219 117.407 180.771 146.803 129.578 128.908 -14.886 4.13896 61.7923  -101.7 -4.2704  2.4521 22.5722  20.787  21.552 20.3297 21.5962 14.8516
 138.928 115.876 12.1046 28.2974  19.743 52.5117 60.2006 66.0925  103.75 79.8065 131.241 121.955 182.886 148.243 138.346 132.832 -16.606 10.1076 74.2843 -93.599 -3.8849 1.67349 22.5579 20.7785 21.5683 20.2916 21.6133 14.8525
 142.607 118.659 13.2093 27.3575 29.5984 58.7227 71.2148 74.0997 113.174 88.7754 133.181 126.185 184.712 148.975 146.945 135.627 -18.226 15.5814 84.8197 -89.765 -5.4926 0.96998 22.5802 20.7746 21.5671 20.2459 21.6219 14.8533
 145.376 121.188  14.145 26.6118 38.7805 64.7558 81.3067 80.8914 121.871 96.5371 134.099 129.969 186.323 148.954 155.391 137.272 -19.775 20.8206 93.7478 -89.766 -6.4147  0.4281 22.6422 20.7717 21.5547 20.1971 21.6252  14.854
 147.159 123.378 14.9508 26.0058 47.3804 70.6684 90.7148 86.7424 129.899 103.279 134.125 133.202  187.76 148.212 163.652 137.862 -21.266 26.0462 101.414 -92.731  -4.939    0.18 22.7303 20.7675 21.5396 20.1521 21.6247 14.8548
 147.951 125.159 15.6815 25.4681 55.4984 76.5225  99.629 91.9712 137.262 109.197 133.401 135.817 189.016 146.844  171.66 137.608 -22.693 31.4485 108.153 -97.847 -2.7177 0.33914 22.8276 20.7648 21.5246 20.1184 21.6198 14.8556
 147.805 126.467 16.3925 24.9222 63.2174 82.3839  108.19 96.8936 143.908 114.442 132.053 137.768 190.066 144.944 179.302 136.763 -24.025 37.1914 114.299  -104.3 -2.4855 0.93257 22.9278 20.7703 21.5081 20.0998 21.6103 14.8564
 146.785 127.234 17.1317 24.3047 70.5854 88.3088 116.489 101.763 149.724  119.07 130.168 139.006 190.868 142.592 186.399 135.536  -25.21 43.4126 120.169 -111.15 -4.3007 1.90583 23.0315  20.785 21.4904 20.0949 21.5978 14.8571
 144.941 127.371 17.9335 23.5887 77.6099 94.3239 124.567 106.733 154.528 123.029 127.776 139.479 191.362 139.888 192.712 134.065 -26.205 50.2091 126.021 -117.21 -5.4794  3.1953 23.1314 20.8024 21.4769 20.0995 21.5835 14.8578
 142.333 126.793 18.8116 22.7847 84.2533 100.404 132.393 111.837 158.069 126.176 124.864 139.152 191.456  136.95 197.953 132.404 -26.991 57.6026  131.98 -121.37 -4.3214 4.77847 23.2091 20.8154 21.4743 20.1125  21.568 14.8586
 139.076  125.45 19.7556  21.919   90.43 106.462 139.846 116.982 160.031 128.301 121.409 138.024 191.013 133.839 201.803 130.514 -27.572 65.5164 138.018 -123.35 -2.5031 6.65917 23.2513 20.8232 21.4847 20.1361 21.5509 14.8593
 135.321 123.342 20.7339 21.0208  96.022 112.359 146.741 121.953 160.088 129.152 117.387 136.107  189.87 130.474 203.937 128.245 -27.962 73.7972 143.985 -123.59 -2.7885 8.81869 23.2618 20.8279 21.5032 20.1708 21.5307   14.86
 131.195 120.493 21.7127  20.116 100.927 117.918 152.875 126.452 158.021 128.483 112.778 133.399 187.887  126.64 204.098 125.364 -28.168 82.2706 149.685 -122.27 -5.2637 11.1828 23.2547 20.8281 21.5239 20.2115 21.5066 14.8607
 126.782 116.928 22.6854 19.2078  105.11 122.941 158.093 130.156 153.806 126.107 107.589 129.883 184.998  122.06 202.172 121.627 -28.186 90.7828 154.948  -118.8 -7.2598 13.6288  23.237 20.8176 21.5468 20.2512 21.4812 14.8614
 122.139 112.699  23.682 18.2654 108.618 127.249 162.301 132.771 147.615 121.971 101.874 125.582 181.184  116.53 198.206  116.85 -28.015 99.2072 159.669 -112.29 -7.0668 16.0005 23.2021 20.7915 21.5745 20.2854 21.4604 14.8621
 117.312 107.915 24.7495 17.2442 111.542 130.718 165.489 134.099 139.753 116.159 95.7029 120.585 176.377 110.001 192.366 110.943 -27.674 107.433 163.831 -102.54 -6.3104 18.1209 23.1424 20.7533  21.604 20.3125 21.4494 14.8628
 112.308 102.699 25.9379 16.1024 114.002 133.305 167.746 134.086 130.594 108.885 89.1289 115.014 170.481  102.56 184.892 103.927 -27.201 115.368 167.508 -90.073 -7.6458 19.8348 23.0639 20.7133 21.6238 20.3316 21.4484 14.8634
 107.098 97.1073 27.3013 14.7992  116.13 135.049 169.259 132.851 120.542 100.464 82.1952 108.977 163.492 94.3649 176.069 95.9379 -26.639  122.95 170.828  -75.42 -10.972 21.0583 22.9862 20.6814 21.6232 20.3419 21.4547 14.8641
 101.654 91.1536 28.8872 13.3005 118.041  136.04 170.263 130.668 110.012  91.289 74.9645  102.57 155.525 85.6156 166.221 87.2231 -26.049  130.15 173.877 -58.837 -13.336 21.8061 22.9286 20.6599 21.6038 20.3451 21.4671 14.8648
 95.9876 84.8903 30.7095 11.5959 119.797 136.377 170.958 127.892 99.3989 81.7988 67.5375 95.9208 146.748 76.5628 155.682 78.1018 -25.506 136.967 176.627 -40.797 -12.636 22.1896 22.8984 20.6462 21.5778 20.3461 21.4859 14.8654
 90.1632 78.4544 32.7311 9.71082 121.391 136.121  171.47 124.869 89.0564 72.4281 60.0391 89.2244 137.315 67.5002 144.776 68.9107 -25.085 143.411 178.955 -22.949 -9.9921 22.3729 22.8936 20.6402 21.5563 20.3504 21.5088  14.866
 84.2801 72.0487 34.8734 7.70387 122.754 135.286 171.863 121.855 79.2794 63.5562 52.5786 82.7179 127.356 58.7084  133.79 59.9467  -24.81 149.492 180.704 -8.8585  -7.532 22.5048  22.908 20.6451 21.5411 20.3617 21.5288 14.8667
 78.4327 65.8745 37.0465 5.65045 123.788 133.861  172.14 118.963 70.2865 55.4715  45.219 76.6138 116.987 50.4061 122.962 51.4361 -24.629  155.21 181.743 -2.9252 -4.9589 22.6861 22.9341 20.6619 21.5286 20.3803 21.5383 14.8673
 72.6608 60.0552  39.165 3.63172 124.403 131.878 172.252 116.185 62.2144 48.3648 37.9623 71.0437 106.356 42.7468 112.459  43.537 -24.448 160.551  181.99 -7.1852 0.08233 22.9621 22.9629 20.6868 21.5194 20.4024 21.5351 14.8679
 66.9387 54.6289 41.1416 1.73747 124.523 129.443 172.089 113.451 55.1182 42.3407 30.7572 66.0714 95.6418  35.822 102.374 36.3446 -24.183  165.48 181.408 -19.185 8.19288 23.3025 22.9835 20.7162  21.519 20.4245 21.5243 14.8685
 61.2197 49.6005 42.8868  0.0567 124.091 126.735 171.513 110.669 48.9778 37.4277 23.5313 61.7435 85.0203 29.6432 92.7277 29.8842   -23.8 169.955 180.037 -33.593 16.0948  23.593 22.9872 20.7507   21.53 20.4468 21.5138 14.8691
 55.4697 44.9428 44.3247 -1.3481 123.103 123.958 170.421 107.758 43.7279 33.6025 16.2258 58.0856 74.6284 24.1223 83.4826 24.1052 -23.317 173.945 178.045 -45.678 19.1061 23.6565 22.9703 20.7937 21.5449  20.471 21.5086 14.8697
 49.6205 40.5113  45.408 -2.4533 121.642 121.347 168.823 104.709 39.3171   30.86 8.80301 55.0443 64.5528  19.077 74.5688 18.9142 -22.796 177.455  175.76 -53.334 15.2758 23.2908 22.9323 20.8467 21.5526  20.496 21.5082 14.8702
 43.4978 35.9918 46.1231 -3.2592 119.879 119.176 166.845 101.626 35.7453 29.2813  1.2406 52.4653 54.8151 14.2683 65.9002 14.2214 -22.335 180.532 173.611 -56.598 6.94197 22.2922 22.8711 20.9054 21.5515 20.5192 21.5114 14.8708
 36.8317 30.9656 46.4789 -3.7678 118.002 117.735 164.635 98.6967 33.0228 28.9967 -6.4785  50.146 45.3029 9.43036 57.3532 9.93285  -22.05  183.22 171.987 -56.327 -1.5412 20.4841 22.7783 20.9607 21.5488  20.541 21.5175 14.8714
 29.3187 24.9823 46.4916 -3.9824 116.121 117.212 162.245 96.0862 31.0847 30.0527 -14.382  47.872 35.6815  4.2274 48.7117 5.87558 -22.053 185.498 171.079 -53.643 -7.9884 17.7723 22.6453 21.0063 21.5481 20.5638 21.5245 14.8719
 20.6461 17.5389 46.1878 -3.9293 114.204 117.568 159.565 93.8055 29.7167  32.263 -22.527 45.3719 25.3689 -1.8134 39.6093 1.70597 -22.433 187.237 170.789  -49.91 -14.221 14.1943 22.4714 21.0443 21.5455 20.5879 21.5276 14.8725
 10.4807  8.0468 45.6166 -3.6691 112.025 118.469 156.272 91.6034 28.4854 35.0971 -31.022 42.2626 13.5902 -9.3164 29.4819  -3.146 -23.238 188.177 170.711 -46.283 -23.261 9.94998 22.2641 21.0796 21.5347 20.6096  21.523  14.873
 -1.5342 -4.1235 44.8515  -3.287 109.121 119.279 151.772 88.9189 26.6764 37.6345 -40.057 38.0549 -0.5527  -19.04 17.5524 -9.4776 -24.472 187.906 170.122 -42.797 -35.286 5.42712 22.0313 21.1111 21.5147 20.6248   21.51 14.8736
 -15.746 -19.528 43.9807 -2.8839 104.797 119.079 145.177 84.8881 23.2778 38.5993 -49.896 32.1964 -18.007 -31.819 2.86921 -18.273 -26.086 185.852 167.974 -38.495 -47.341  1.1875 21.7754 21.1316 21.4907 20.6338 21.4891 14.8741
 -32.384 -38.491 43.1242 -2.5911 98.1997 116.666 135.357 78.3824 17.0325 36.4571 -60.814 24.1181 -39.617 -48.455 -15.594 -30.637  -27.94 181.315 162.938  -32.72  -56.84 -2.1221 21.4955 21.1373 21.4666 20.6422 21.4619 14.8746
 -51.399  -60.96 42.4961 -2.6175 88.4681 110.567 121.106 68.1001 6.57922 29.5674 -73.016 13.2559 -65.913 -69.656 -38.761 -47.677 -29.717 173.543 153.549 -25.874 -63.749 -3.9256  21.194 21.1319 21.4398  20.656 21.4311 14.8751
 -72.336 -86.388 42.4615 -3.2877  74.917 99.1461 101.388  52.754 -9.3127 16.3999 -86.584 -0.9314 -96.936 -95.966 -67.199 -70.261 -30.813 161.864 138.432 -18.859  -68.44 -3.8906 20.8801 21.1223 21.4047 20.6768 21.4004 14.8756
  -94.25 -113.61 43.4983 -5.0144 57.1657 80.8469 75.5847 31.3453  -31.46 -4.1871 -101.46  -18.89 -132.09 -127.51 -100.83 -98.687 -30.274 145.851 116.556 -11.961 -69.074 -2.0439 20.5666 21.1123   21.36 20.7022 21.3729 14.8761
 -115.65  -140.7 46.0448 -8.1849 35.2162 54.5564 43.7096 3.46498 -59.992 -32.635 -117.42 -40.805 -170.05 -163.62 -138.67 -132.35 -26.846 125.475 87.4582 -4.8657  -63.07 1.21711  20.259 21.1022   21.31 20.7295 21.3518 14.8766
 -134.49 -164.86  50.295 -12.985 9.53345 20.0607 6.63114 -30.404 -94.083 -68.339 -134.13 -66.381 -208.69 -202.43 -178.64 -169.42 -19.127 101.257 51.4856 2.25881 -50.806 5.21901 19.9568 21.0922 21.2588 20.7566  21.337 14.8771
 -148.21  -182.6 56.0207  -19.21 -18.827 -21.456 -33.651 -68.584 -131.62 -109.27 -151.11 -94.638    -245 -240.84 -217.44  -206.7 -5.8469 74.4385  10.105 8.13093 -36.468 9.20594 19.6687 21.0847 21.2046 20.7815 21.3228 14.8776
 -154.13 -190.12 62.4847 -26.152 -48.069 -66.973 -73.772 -107.97 -168.93 -151.66 -167.74 -123.79 -275.19 -274.51 -250.55 -239.58 13.6965 47.1339 -33.784 10.7063 -24.622 12.5791 19.4211 21.0821 21.1418 20.8018 21.3033 14.8781
 -149.99 -184.14 68.4908 -32.631   -75.6 -111.51 -109.06 -144.02 -200.82 -190.08 -183.23 -151.25 -295.06 -298.49 -272.69 -262.56 39.0695  22.309 -75.779 8.21927 -16.346 15.0152 19.2494 21.0825   21.07 20.8146 21.2778 14.8786
 -134.75 -162.99 72.6114 -37.224 -98.169 -148.59 -134.12 -171.31  -221.3 -218.06 -196.51 -173.77  -300.8 -308.16  -278.8 -270.26 68.2194 3.42007  -110.4 -0.1745 -9.3802  16.422   19.18 21.0795 20.9984 20.8186 21.2501  14.879
 -109.33 -127.65 73.5808 -38.671 -112.25  -171.5  -143.9 -184.43 -224.86 -229.42    -206 -187.91 -289.74 -300.16 -265.23 -258.71 97.3884 -6.2911 -132.11 -14.341 -2.0407  16.886  19.223 21.0675 20.9389 20.8148 21.2232 14.8795
 -76.861 -82.251 70.7109 -36.293 -114.66 -174.79 -134.98 -179.43    -208 -219.81 -209.51 -190.45 -260.81 -273.03 -230.74 -226.41  121.62  -4.672 -136.62 -33.065  4.2253 16.6418 19.3803 21.0463 20.8955 20.8055 21.1981 14.8799
 -42.355 -33.682  64.116 -30.206 -103.39 -155.85 -106.75    -155 -170.48 -188.05 -204.52 -179.19 -214.81 -227.47 -177.11 -174.95 135.829 8.54816 -122.19 -54.296 7.00742 15.9765  19.651 21.0186  20.865 20.7918 21.1768 14.8804
 -11.919 9.56939 54.6777 -21.265 -78.599 -115.84 -62.298 -113.59 -115.97 -137.11 -189.44    -154 -154.87 -166.78 -109.65  -109.5 136.197 31.2867 -90.654  -75.77 6.60721 15.1102 20.0202 20.9848 20.8477 20.7735 21.1658 14.8808
  8.2851 38.9957 43.8431 -10.857 -43.356 -59.974 -8.4874 -61.541 -52.033 -74.174 -165.09 -117.91 -87.037 -97.465 -37.281 -38.944 121.466 59.1792  -47.64 -95.395 6.04972 14.1575 20.4422 20.9429 20.8511 20.7494 21.1741 14.8813
 13.1505 47.7872 33.3345 -0.6314 -3.4788 3.19333 45.0535 -8.1428 11.1491 -9.5345 -135.31 -77.115 -20.359 -29.257 28.6243 25.2755 93.5407 86.3699 -1.6836 -111.58 7.32521 13.1718 20.8449 20.8948 20.8814 20.7199 21.2082 14.8817
 -0.1366 32.4828 24.7864 7.83885 33.7545 63.6247 88.2089 36.7118 63.2647 45.9624 -105.82  -39.42   34.61 26.5009 76.9285 71.9925 56.9886 106.962 37.9658 -123.68 8.97983 12.1948 21.1579 20.8491  20.935 20.6886 21.2675 14.8821
  -30.92 -5.7959 19.3784 13.4117 61.6116 112.289 113.148  65.309  96.644 83.9432 -82.174 -11.707 68.6412 59.9744 99.7448  93.464 17.5949  116.62 63.9399 -131.55 8.39767 11.2745  21.341 20.8172 20.9977 20.6598 21.3415 14.8825
